time,date,pm25,pm10,pm,,no2,so2,o3,MQ135,co,temperature,humidity,aqi,aqi_category
6:00:00,2022-09-14,55.2,96.6,75.9,,20.3,4.1,19.5,14.63333333,0.93,27,94,97,Satisfactory
12:00:00,2022-09-14,55.7,101.5,78.6,,15.9,4,24.1,14.66666667,0.86,37.4,65,101,Moderate
18:00:00,2022-09-14,36.8,68.2,52.5,,18.9,4,22.1,15,0.84,32.3,75,68,Satisfactory
23:00:00,2022-09-14,48.7,105.1,76.9,,16.2,4,23.9,14.7,0.6,31.4,79,103,Moderate
6:00:00,2022-09-14,56.8,124.4,90.6,,22.8,4.1,20.4,15.76666667,0.72,28,85,116,Moderate
12:00:00,2022-09-14,35.9,71.1,53.5,,14.1,4,33,17.03333333,0.51,38.7,79,71,Satisfactory
18:00:00,2022-09-14,70.1,115.6,92.85,,28.9,5.2,18.2,17.43333333,1.39,31.8,74,134,Moderate
23:00:00,2022-09-14,36.7,79.1,57.9,,12.7,4,22.4,13.03333333,0.65,30.9,79,79,Satisfactory
6:00:00,2022-09-14,45.3,94.8,70.05,,13.8,4,18.9,12.23333333,0.58,24.2,87,95,Satisfactory
12:00:00,2022-09-14,29.8,63.2,46.5,,10.4,4,27.3,13.9,0.44,38.6,74,63,Satisfactory
18:00:00,2022-09-14,69.3,122.6,95.95,,36.8,6.2,22.6,21.86666667,1.64,31.2,76,131,Moderate
23:00:00,2022-09-14,22.9,47.1,35,,8.8,4,20.4,11.06666667,0.36,33,73,47,Good
6:00:00,2022-09-14,52.3,110.6,81.45,,16.3,4.6,21.4,14.1,0.9,25.1,89,107,Moderate
12:00:00,2022-09-14,50.7,104.2,77.45,,19.8,4,33.5,19.1,0.85,37.8,67,103,Moderate
18:00:00,2022-09-14,55.5,108.3,81.9,,25.2,4,23.8,17.66666667,1.37,33.6,79,106,Moderate
23:00:00,2022-09-14,50.8,108.7,79.75,,16.7,5.3,22.3,14.76666667,0.8,31.5,81,106,Moderate
6:00:00,2022-09-14,57.2,99.9,78.55,,18.8,4.4,17,13.4,0.87,24.6,90,100,Satisfactory
12:00:00,2022-09-14,33,56.1,44.55,,13.1,4,29.3,15.46666667,0.44,36,71,56,Satisfactory
18:00:00,2022-09-14,68.9,148.9,108.9,,41.4,5.9,21.7,23,1.45,31,77,133,Moderate
23:00:00,2022-09-14,59.4,96.1,77.75,,22.3,4.2,20,15.5,0.8,30.1,65,99,Satisfactory
6:00:00,2022-09-14,50.3,89.7,70,,18.5,4.2,16.4,13.03333333,0.85,24.9,81,90,Satisfactory
12:00:00,2022-09-14,46.4,88.8,67.6,,17.4,4.1,30.8,17.43333333,0.69,35.9,77,89,Satisfactory
18:00:00,2022-09-14,65.8,117,91.4,,41,4.8,16.8,20.86666667,1.33,33.7,75,119,Moderate
23:00:00,2022-09-14,62,109.9,85.95,,17.8,5.3,20.3,14.46666667,1.04,30.1,82,107,Moderate
6:00:00,2022-09-14,30.5,62.6,46.55,,11.4,4,23.7,13.03333333,0.48,26.4,89,63,Satisfactory
12:00:00,2022-09-14,33,67,50,,12.2,4,34.5,16.9,0.46,36.6,82,67,Satisfactory
18:00:00,2022-09-14,36,59.6,47.8,,21.2,4,19.1,14.76666667,0.82,31.4,80,60,Satisfactory
23:00:00,2022-09-14,54.6,99.4,77,,22,4,18.5,14.83333333,0.73,33.7,82,99,Satisfactory
6:00:00,2022-09-14,63.8,113.7,88.75,,26.1,5.7,22.2,18,0.78,24.2,95,113,Moderate
12:00:00,2022-09-14,33.3,57.4,45.35,,13.1,4,29.5,15.53333333,0.52,36.7,85,57,Satisfactory
18:00:00,2022-09-14,72.3,118.7,95.5,,36,5.1,21.7,20.93333333,1.25,31.9,74,141,Moderate
23:00:00,2022-09-14,60.9,119.3,90.1,,21,5.6,18.5,15.03333333,0.83,31.6,85,113,Moderate
6:00:00,2022-09-14,53.4,88.6,71,,20.8,5.5,20.8,15.7,0.88,26.9,82,89,Satisfactory
12:00:00,2022-09-14,28.4,51.5,39.95,,8.6,4,33.7,15.43333333,0.48,38.7,85,52,Satisfactory
18:00:00,2022-09-14,56.6,92.8,74.7,,34.4,4,17.4,18.6,1.26,32.2,81,94,Satisfactory
23:00:00,2022-09-14,26.8,54.1,40.45,,9.6,4,23.5,12.36666667,0.43,32.9,69,54,Satisfactory
6:00:00,2022-09-14,51.2,90.5,70.85,,17.4,4,22.3,14.56666667,0.71,27.6,84,90,Satisfactory
12:00:00,2022-09-14,66.9,115.1,91,,22,5.2,32.1,19.76666667,1.09,36.5,67,123,Moderate
18:00:00,2022-09-14,70.5,144.1,107.3,,39.6,5.8,16,20.46666667,1.19,33.4,78,135,Moderate
23:00:00,2022-09-14,64.6,119.8,92.2,,26.4,5,19.6,17,1.09,30.9,78,115,Moderate
6:00:00,2022-09-14,25.2,51.5,38.35,,10.4,4,17.4,10.6,0.43,24.7,82,52,Satisfactory
12:00:00,2022-09-14,34.5,75.2,54.85,,11,4,28.2,14.4,0.54,37.5,67,75,Satisfactory
18:00:00,2022-09-14,65.8,112.2,89,,41.8,4.6,20,22.13333333,1.23,31.4,70,119,Moderate
23:00:00,2022-09-14,48.7,95.8,72.25,,14.9,4,19.7,12.86666667,0.7,31.6,72,96,Satisfactory
6:00:00,2022-09-14,57.7,94.7,76.2,,17.8,5.9,16.1,13.26666667,1.02,26.3,87,96,Satisfactory
12:00:00,2022-09-14,64.6,119.8,92.2,,26,4.8,26.8,19.2,1.06,37.9,76,115,Moderate
18:00:00,2022-09-14,45.2,88.6,66.9,,26.2,4,19.7,16.63333333,1.08,33.5,69,89,Satisfactory
23:00:00,2022-09-14,37.4,63.6,50.5,,12.4,4,22.3,12.9,0.58,30.2,72,64,Satisfactory
6:00:00,2022-09-14,56.8,99.4,78.1,,16,7.5,22.9,15.46666667,0.96,26.7,99,99,Satisfactory
12:00:00,2022-09-14,34.4,69.5,51.95,,9.8,4,34.5,16.1,0.51,37.7,65,70,Satisfactory
18:00:00,2022-09-14,82.7,146.8,114.75,,33.3,10.7,22.1,22.03333333,1.51,31,84,176,Moderate
23:00:00,2022-09-14,56,89.7,72.85,,19,5.8,17.3,14.03333333,0.8,31.2,74,93,Satisfactory
6:00:00,2022-09-15,72.7,131.3,102,,27,5.6,22.3,18.3,1.15,24.5,83,142,Moderate
12:00:00,2022-09-15,63.6,107.4,85.5,,20.9,5,26.7,17.53333333,1.1,37.1,72,112,Moderate
18:00:00,2022-09-15,90.3,151,120.65,,41.3,9,19.7,23.33333333,2.27,30.9,74,201,Poor
23:00:00,2022-09-15,37.7,80,58.85,,14.9,4,19.8,12.9,0.55,31.6,82,80,Satisfactory
6:00:00,2022-09-15,73.5,124.1,98.8,,23.9,6.5,23,17.8,1.27,27.8,100,145,Moderate
12:00:00,2022-09-15,56.5,107.4,81.95,,17.4,4.4,33.1,18.3,0.71,37,72,105,Moderate
18:00:00,2022-09-15,71.4,145.3,108.35,,32.4,6.7,17.7,18.93333333,1.55,33.2,82,138,Moderate
23:00:00,2022-09-15,34.9,55.9,45.4,,12.8,4,23.3,13.36666667,0.55,32.9,75,58,Satisfactory
6:00:00,2022-09-15,70.3,132.6,101.45,,21.7,8,21.9,17.2,0.86,25.5,99,134,Moderate
12:00:00,2022-09-15,65.5,143.4,104.45,,26.7,8,26.5,20.4,0.8,38.1,84,129,Moderate
18:00:00,2022-09-15,66.9,143,104.95,,29,6.6,18.6,18.06666667,1.64,32.8,69,129,Moderate
23:00:00,2022-09-15,39.3,74.5,56.9,,11.8,4.2,18.1,11.36666667,0.63,30.4,74,74,Satisfactory
6:00:00,2022-09-15,33.1,72.5,52.8,,11.7,4.2,20.9,12.26666667,0.46,24.4,93,72,Satisfactory
12:00:00,2022-09-15,37.9,71.3,54.6,,14.5,5,24,14.5,0.59,38.3,83,71,Satisfactory
18:00:00,2022-09-15,88.7,143.8,116.25,,36.8,11.7,19.1,22.53333333,1.74,33.2,75,196,Moderate
23:00:00,2022-09-15,59.8,123.8,91.8,,16.9,6.4,18.5,13.93333333,0.95,31.3,79,116,Moderate
6:00:00,2022-09-15,53.1,92.1,72.6,,21.7,4,17.3,14.33333333,0.66,27.8,98,92,Satisfactory
12:00:00,2022-09-15,71.2,153.7,112.45,,23.6,4.6,25.5,17.9,0.98,35.3,82,137,Moderate
18:00:00,2022-09-15,68.7,133.6,101.15,,40.6,6.5,20.6,22.56666667,1.39,30.2,66,129,Moderate
23:00:00,2022-09-15,56,109.1,82.55,,16.4,5.2,18.5,13.36666667,0.79,33.6,77,106,Moderate
6:00:00,2022-09-15,50.9,85.7,68.3,,18.6,4,23.8,15.46666667,0.63,27.5,86,86,Satisfactory
12:00:00,2022-09-15,36.9,65.2,51.05,,10.6,4,35.9,16.83333333,0.6,38.2,85,65,Satisfactory
18:00:00,2022-09-15,81.2,152.2,116.7,,47.4,5,22.6,25,1.92,33,79,171,Moderate
23:00:00,2022-09-15,33.9,58.4,46.15,,11.6,4,17.8,11.13333333,0.59,30.9,74,58,Satisfactory
6:00:00,2022-09-15,36.4,73.1,54.75,,10.7,4,19.3,11.33333333,0.62,24.5,83,73,Satisfactory
12:00:00,2022-09-15,69.2,126.2,97.7,,20.5,6.5,27.2,18.06666667,1.1,38.7,84,131,Moderate
18:00:00,2022-09-15,75.8,152.1,113.95,,40.2,6.9,18.5,21.86666667,1.62,32.5,82,153,Moderate
23:00:00,2022-09-15,28.7,53.5,41.1,,8.2,4,18.8,10.33333333,0.44,33.6,83,54,Satisfactory
6:00:00,2022-09-15,44.8,98.5,71.65,,14.8,4,16.9,11.9,0.72,27.9,99,98,Satisfactory
12:00:00,2022-09-15,37.3,70,53.65,,15,4,34.7,17.9,0.61,35.2,75,70,Satisfactory
18:00:00,2022-09-15,43.7,85.9,64.8,,21.9,4,20.5,15.46666667,0.76,30.2,74,86,Satisfactory
23:00:00,2022-09-15,66.9,142.1,104.5,,18.8,4.1,17.3,13.4,0.99,33.4,77,128,Moderate
6:00:00,2022-09-15,65.6,131.4,98.5,,21.6,4.7,20.8,15.7,1.11,27.1,82,121,Moderate
12:00:00,2022-09-15,61.5,118.6,90.05,,21.6,4,25.3,16.96666667,0.79,35.4,76,112,Moderate
18:00:00,2022-09-15,77.9,139.5,108.7,,36,7.2,19.4,20.86666667,1.54,31,83,160,Moderate
23:00:00,2022-09-15,53.7,114.4,84.05,,20.1,4.6,16.7,13.8,0.81,30.9,84,110,Moderate
6:00:00,2022-09-15,61.6,132.1,96.85,,19.2,4,19.8,14.33333333,1.1,27.3,95,121,Moderate
12:00:00,2022-09-15,36.5,75.7,56.1,,13,4,32.9,16.63333333,0.55,36.9,82,76,Satisfactory
18:00:00,2022-09-15,74.4,123.8,99.1,,40.1,5.8,16.2,20.7,1.82,32.8,71,148,Moderate
23:00:00,2022-09-15,49.9,85.2,67.55,,20.7,4,21.9,15.53333333,0.8,31.8,79,85,Satisfactory
6:00:00,2022-09-15,30.7,51.7,41.2,,9,4,22.9,11.96666667,0.5,26.8,87,52,Satisfactory
12:00:00,2022-09-15,60,120.2,90.1,,18.5,5.8,34.8,19.7,0.92,38.4,81,113,Moderate
18:00:00,2022-09-15,64.1,105.4,84.75,,40.9,4.7,20.6,22.06666667,1.24,31.2,67,114,Moderate
23:00:00,2022-09-15,46.3,81.4,63.85,,16.6,4,18.3,12.96666667,0.64,31.9,83,81,Satisfactory
6:00:00,2022-09-15,50,108.2,79.1,,18.3,4,18.8,13.7,0.65,26,89,105,Moderate
12:00:00,2022-09-15,51.6,96.4,74,,21.3,4,27.4,17.56666667,0.71,35.1,68,96,Satisfactory
18:00:00,2022-09-15,36.5,72.4,54.45,,20.8,4,17,13.93333333,0.72,32.2,79,72,Satisfactory
23:00:00,2022-09-15,23.8,46.9,35.35,,8,4,16.6,9.533333333,0.33,32,75,47,Good
6:00:00,2022-09-15,55.4,105.1,80.25,,19.9,5.1,23,16,0.71,24,81,103,Moderate
12:00:00,2022-09-15,55.5,118.9,87.2,,21.2,4,27.1,17.43333333,0.81,36.3,85,113,Moderate
18:00:00,2022-09-15,67.2,143.2,105.2,,33.8,6.8,21.2,20.6,1.66,33.1,72,129,Moderate
23:00:00,2022-09-15,49.2,82.6,65.9,,20.6,4,22.5,15.7,0.83,30.8,84,83,Satisfactory
6:00:00,2022-09-15,57.5,112.9,85.2,,18.2,5.8,19.3,14.43333333,0.73,24.1,89,109,Moderate
12:00:00,2022-09-15,43.8,80.3,62.05,,15.6,4.1,31,16.9,0.65,34.8,76,80,Satisfactory
18:00:00,2022-09-15,51.9,100.8,76.35,,31.1,5.1,20.7,18.96666667,0.87,30.1,82,101,Moderate
23:00:00,2022-09-15,48.5,92.2,70.35,,16.6,4.7,19.9,13.73333333,0.79,30.3,74,92,Satisfactory
6:00:00,2022-09-15,53.7,107.1,80.4,,16.6,5.2,16.8,12.86666667,0.67,27.7,93,105,Moderate
12:00:00,2022-09-15,48.6,101.8,75.2,,18.2,4.5,31.7,18.13333333,0.59,37.9,73,101,Moderate
18:00:00,2022-09-15,59.6,99.5,79.55,,28.3,5.9,23,19.06666667,1.45,30.2,81,100,Satisfactory
23:00:00,2022-09-15,52.3,91.2,71.75,,17.8,4.5,21.4,14.56666667,0.65,31.8,65,91,Satisfactory
6:00:00,2022-09-15,61.3,98.6,79.95,,23.4,5.3,19.8,16.16666667,0.88,25.5,94,104,Moderate
12:00:00,2022-09-15,28.5,54.2,41.35,,11.3,4,26.5,13.93333333,0.41,35.5,72,54,Satisfactory
18:00:00,2022-09-15,63.7,112.1,87.9,,31.4,5.5,21.4,19.43333333,1.11,30.2,75,112,Moderate
23:00:00,2022-09-15,60.5,132.5,96.5,,19.1,5.2,16.6,13.63333333,1.08,30.6,84,122,Moderate
6:00:00,2022-09-15,50.3,99.3,74.8,,19.7,4,17.7,13.8,0.74,24.4,92,99,Satisfactory
12:00:00,2022-09-15,52.5,104.7,78.6,,19.3,4,29,17.43333333,0.8,35.7,84,103,Moderate
18:00:00,2022-09-15,64.5,133,98.75,,41.1,4.6,23,22.9,1.2,32.7,80,122,Moderate
23:00:00,2022-09-15,32.4,57,44.7,,11.2,4,16.1,10.43333333,0.49,32.1,71,57,Satisfactory
6:00:00,2022-09-15,40.2,72.9,56.55,,15.2,4,20.7,13.3,0.63,27.9,93,73,Satisfactory
12:00:00,2022-09-15,32.1,61.1,46.6,,11.8,4,32.5,16.1,0.54,38.3,81,61,Satisfactory
18:00:00,2022-09-15,76.1,138.7,107.4,,37.2,4.3,20,20.5,1.38,32.7,85,154,Moderate
23:00:00,2022-09-15,50.1,86.5,68.3,,19.9,4.2,20.5,14.86666667,0.85,33.7,66,86,Satisfactory
6:00:00,2022-09-15,25,43.8,34.4,,10,4,16.8,10.26666667,0.4,27.5,86,44,Good
12:00:00,2022-09-15,62.7,100.5,81.6,,23.5,4.7,26.2,18.13333333,1.07,36.6,68,109,Moderate
18:00:00,2022-09-15,67,126.6,96.8,,33,5.4,19.5,19.3,1.37,32.9,82,123,Moderate
23:00:00,2022-09-15,59.1,109.1,84.1,,19.1,4,21.3,14.8,0.83,31.7,75,106,Moderate
6:00:00,2022-09-15,41.1,69.7,55.4,,14.4,4,23.8,14.06666667,0.52,27.7,86,70,Satisfactory
12:00:00,2022-09-15,41.2,67.1,54.15,,14,4,25,14.33333333,0.7,36.5,70,69,Satisfactory
18:00:00,2022-09-15,79.7,157.2,118.45,,45.3,8.2,16.9,23.46666667,1.69,30.4,67,166,Moderate
23:00:00,2022-09-15,34.9,63,48.95,,13.6,4,20.3,12.63333333,0.46,32,68,63,Satisfactory
6:00:00,2022-09-15,64.8,139.9,102.35,,22,4.4,19.7,15.36666667,0.91,24.6,97,127,Moderate
12:00:00,2022-09-15,62.5,100.3,81.4,,25.2,6,33.6,21.6,0.86,36.3,77,108,Moderate
18:00:00,2022-09-15,66.9,110.5,88.7,,31.7,5.3,20.1,19.03333333,1.39,31.6,81,123,Moderate
23:00:00,2022-09-15,25.6,55.6,40.6,,8.2,4,17.8,10,0.45,30.9,81,56,Satisfactory
6:00:00,2022-09-15,31,55.1,43.05,,9.1,4,23.8,12.3,0.45,25.4,93,55,Satisfactory
12:00:00,2022-09-15,49.8,86.2,68,,14.8,4,29.1,15.96666667,0.63,37.7,78,86,Satisfactory
18:00:00,2022-09-15,72.7,134.5,103.6,,33.4,7.4,16.4,19.06666667,1.74,31.4,84,142,Moderate
23:00:00,2022-09-15,67.7,147.9,107.8,,24.7,5.4,20.3,16.8,1.06,31.4,72,132,Moderate
6:00:00,2022-09-15,53.9,99.5,76.7,,18.4,7.2,21.9,15.83333333,0.75,26.8,82,100,Satisfactory
12:00:00,2022-09-15,56.2,90.8,73.5,,16.1,5.8,30.5,17.46666667,0.85,37.5,68,94,Satisfactory
18:00:00,2022-09-15,51.9,96.9,74.4,,25.1,6.9,20.7,17.56666667,1.15,31.8,70,97,Satisfactory
23:00:00,2022-09-15,55.3,116.5,85.9,,19.3,5.3,19.1,14.56666667,0.91,32,80,111,Moderate
6:00:00,2022-09-16,74.8,151.2,113,,23.2,9.9,20.8,17.96666667,0.99,26.4,100,149,Moderate
12:00:00,2022-09-16,61.8,133.8,97.8,,20.9,5.1,28.8,18.26666667,1.11,35.4,76,123,Moderate
18:00:00,2022-09-16,79.8,155.1,117.45,,37.8,7,20.4,21.73333333,1.58,31.9,71,166,Moderate
23:00:00,2022-09-16,69.2,113.5,91.35,,25,6.7,21.2,17.63333333,1.18,33.9,68,131,Moderate
6:00:00,2022-09-16,66,130.3,98.15,,25.4,8.6,18,17.33333333,1.18,27.1,84,120,Moderate
12:00:00,2022-09-16,57.4,125.4,91.4,,23.9,5.2,35,21.36666667,1.03,36.5,83,117,Moderate
18:00:00,2022-09-16,35.9,75.8,55.85,,17,4.3,21.5,14.26666667,0.68,33.5,66,76,Satisfactory
23:00:00,2022-09-16,37.5,79.8,58.65,,10.9,4.6,21,12.16666667,0.5,30.6,80,80,Satisfactory
6:00:00,2022-09-16,63.1,108.8,85.95,,18.3,6.7,19.9,14.96666667,0.89,24.6,83,110,Moderate
12:00:00,2022-09-16,62.3,109.9,86.1,,19.7,7.6,30.7,19.33333333,0.87,37.5,79,108,Moderate
18:00:00,2022-09-16,86,173.3,129.65,,36.5,9.5,17.5,21.16666667,1.97,33.4,71,187,Moderate
23:00:00,2022-09-16,30.2,57.4,43.8,,12.4,4,18.7,11.7,0.41,30.3,66,57,Satisfactory
6:00:00,2022-09-16,33.5,67.3,50.4,,10.4,4,20.9,11.76666667,0.41,27.8,99,67,Satisfactory
12:00:00,2022-09-16,32.7,67.4,50.05,,11.8,4.3,33.4,16.5,0.47,38.3,75,67,Satisfactory
18:00:00,2022-09-16,83.1,140.4,111.75,,41,10.8,16.1,22.63333333,1.73,32.9,82,177,Moderate
23:00:00,2022-09-16,42.3,91.9,67.1,,15.1,4,20.6,13.23333333,0.51,31.1,75,92,Satisfactory
6:00:00,2022-09-16,62.4,122.7,92.55,,19,5.6,20.9,15.16666667,0.98,24.6,83,115,Moderate
12:00:00,2022-09-16,68.8,142.9,105.85,,19.6,5.2,29,17.93333333,1.09,35.1,71,129,Moderate
18:00:00,2022-09-16,37.6,82.6,60.1,,21.6,4,21.6,15.73333333,0.65,32.7,73,83,Satisfactory
23:00:00,2022-09-16,71.1,116.1,93.6,,24,6,20.2,16.73333333,1.2,33.3,72,137,Moderate
6:00:00,2022-09-16,65.3,114.5,89.9,,21.7,5.6,18.8,15.36666667,0.86,27.2,99,118,Moderate
12:00:00,2022-09-16,61.9,118.4,90.15,,18,5.1,33.4,18.83333333,0.78,36.8,70,112,Moderate
18:00:00,2022-09-16,76,141.5,108.75,,36.2,5.4,22.7,21.43333333,1.32,31.6,84,153,Moderate
23:00:00,2022-09-16,67.3,128.8,98.05,,19.5,5,19.7,14.73333333,1.19,31.2,73,124,Moderate
6:00:00,2022-09-16,69.7,124,96.85,,24,4.1,21.9,16.66666667,1.01,24.9,95,132,Moderate
12:00:00,2022-09-16,62.2,113.8,88,,26,6.2,27.9,20.03333333,1.06,34.8,77,109,Moderate
18:00:00,2022-09-16,53.5,115.5,84.5,,32.5,5.3,23.3,20.36666667,0.91,33.6,74,110,Moderate
23:00:00,2022-09-16,55.2,118.7,86.95,,16.8,4,23,14.6,0.75,30.4,76,112,Moderate
6:00:00,2022-09-16,35.1,71.9,53.5,,14.4,4,18.2,12.2,0.56,25.4,83,72,Satisfactory
12:00:00,2022-09-16,55.5,101.6,78.55,,18,4,28.9,16.96666667,0.69,36.9,73,101,Moderate
18:00:00,2022-09-16,79.4,165,122.2,,39.4,6.5,22.9,22.93333333,1.36,33,77,165,Moderate
23:00:00,2022-09-16,49.1,93.5,71.3,,13.9,4,19.1,12.33333333,0.86,30.4,78,94,Satisfactory
6:00:00,2022-09-16,60.9,129.3,95.1,,25.2,4.7,18.3,16.06666667,0.94,24.4,91,120,Moderate
12:00:00,2022-09-16,34.9,71.3,53.1,,11.8,4,33,16.26666667,0.55,35.1,76,71,Satisfactory
18:00:00,2022-09-16,63.3,102.5,82.9,,35.7,4.7,16.8,19.06666667,1.41,33.4,75,111,Moderate
23:00:00,2022-09-16,54.9,106.6,80.75,,19.7,5.2,17,13.96666667,0.91,33.4,75,104,Moderate
6:00:00,2022-09-16,30.6,53.8,42.2,,8.9,4,18.2,10.36666667,0.4,27.9,93,54,Satisfactory
12:00:00,2022-09-16,46.1,96.8,71.45,,13.4,4.2,31.5,16.36666667,0.69,35.8,76,97,Satisfactory
18:00:00,2022-09-16,40.7,65.9,53.3,,18.9,4,21.7,14.86666667,1.02,32.7,71,68,Satisfactory
23:00:00,2022-09-16,59.8,115.9,87.85,,24.3,4.3,21.4,16.66666667,0.78,31.3,80,111,Moderate
6:00:00,2022-09-16,52.9,107.1,80,,20.8,4.5,18.4,14.56666667,0.81,25.5,80,105,Moderate
12:00:00,2022-09-16,61.2,107.1,84.15,,24.7,6.3,35,22,0.97,37.4,85,105,Moderate
18:00:00,2022-09-16,61.3,118.8,90.05,,35.1,4,17.8,18.96666667,1.46,31.5,82,113,Moderate
23:00:00,2022-09-16,26.7,45.2,35.95,,11.1,4,17.3,10.8,0.39,31.5,71,45,Good
6:00:00,2022-09-16,37,80.4,58.7,,10.7,4,23.6,12.76666667,0.64,26.2,88,80,Satisfactory
12:00:00,2022-09-16,47.1,80.2,63.65,,18.5,4,35,19.16666667,0.72,36.8,76,80,Satisfactory
18:00:00,2022-09-16,53.9,97,75.45,,26.2,4,22.9,17.7,1,32.6,66,97,Satisfactory
23:00:00,2022-09-16,44.5,72.7,58.6,,14.7,4,18.2,12.3,0.75,33.7,74,74,Satisfactory
6:00:00,2022-09-16,34.4,69.6,52,,10.5,4,22.2,12.23333333,0.54,25.3,85,70,Satisfactory
12:00:00,2022-09-16,55.2,118.5,86.85,,19.8,5.7,26.2,17.23333333,0.86,36.9,69,112,Moderate
18:00:00,2022-09-16,56.9,92.9,74.9,,26.2,4,16.7,15.63333333,1.2,32.2,66,95,Satisfactory
23:00:00,2022-09-16,28.5,50.2,39.35,,10.1,4,18.7,10.93333333,0.43,33.8,72,50,Good
6:00:00,2022-09-16,47.9,96.7,72.3,,17.6,4,20.2,13.93333333,0.8,24.5,87,97,Satisfactory
12:00:00,2022-09-16,52.3,89.7,71,,20.3,4,26.4,16.9,0.83,36.1,76,90,Satisfactory
18:00:00,2022-09-16,31.5,60.4,45.95,,17.2,4,23.5,14.9,0.74,33.1,67,60,Satisfactory
23:00:00,2022-09-16,56.3,117.2,86.75,,20.3,4.3,22.5,15.7,0.78,30.5,76,111,Moderate
6:00:00,2022-09-16,60.8,129.6,95.2,,19.3,4.4,21.7,15.13333333,0.88,25.5,94,120,Moderate
12:00:00,2022-09-16,54.1,112.6,83.35,,22.2,4,24.2,16.8,0.71,36.5,80,108,Moderate
18:00:00,2022-09-16,65.3,133.8,99.55,,37.9,5.7,18.1,20.56666667,1.38,31.1,75,123,Moderate
23:00:00,2022-09-16,29.1,58,43.55,,11.2,4,18.3,11.16666667,0.41,31.8,80,58,Satisfactory
6:00:00,2022-09-16,59.5,121.8,90.65,,20.6,4.5,17.3,14.13333333,0.77,24.9,95,115,Moderate
12:00:00,2022-09-16,57.2,111.2,84.2,,16.2,4.8,24.9,15.3,0.97,37.3,80,107,Moderate
18:00:00,2022-09-16,66.2,107.2,86.7,,33.4,6.5,18.7,19.53333333,1.12,33.5,78,121,Moderate
23:00:00,2022-09-16,45.9,84.3,65.1,,15.1,4.6,17.6,12.43333333,0.69,30.4,73,84,Satisfactory
6:00:00,2022-09-16,55.2,93.5,74.35,,16.7,4.1,20.4,13.73333333,0.83,24.6,87,94,Satisfactory
12:00:00,2022-09-16,36.8,76.4,56.6,,11.2,4,34.5,16.56666667,0.57,38,83,76,Satisfactory
18:00:00,2022-09-16,52.7,98.8,75.75,,20.8,4,21.9,15.56666667,1.17,31.5,85,99,Satisfactory
23:00:00,2022-09-16,53,111.4,82.2,,16.4,4.2,22.4,14.33333333,0.76,30.3,74,108,Moderate
6:00:00,2022-09-16,53.1,97.6,75.35,,20.5,4,20.1,14.86666667,0.81,27.8,94,98,Satisfactory
12:00:00,2022-09-16,52.3,107.2,79.75,,20,4,25.8,16.6,0.81,38.3,70,105,Moderate
18:00:00,2022-09-16,36,67.7,51.85,,21.9,4,21,15.63333333,0.75,32.2,85,68,Satisfactory
23:00:00,2022-09-16,33.4,57.6,45.5,,10.4,4,19.6,11.33333333,0.43,30.1,72,58,Satisfactory
6:00:00,2022-09-16,48,77.9,62.95,,15.5,4,17.8,12.43333333,0.65,27.6,94,80,Satisfactory
12:00:00,2022-09-16,30.5,64.4,47.45,,9,4,27.9,13.63333333,0.55,35.5,82,64,Satisfactory
18:00:00,2022-09-16,58.1,110.9,84.5,,35.6,4.3,23.3,21.06666667,1.05,30.1,68,107,Moderate
23:00:00,2022-09-16,48.9,97.6,73.25,,13.8,4,22.3,13.36666667,0.61,31.9,68,98,Satisfactory
6:00:00,2022-09-16,48.8,95.2,72,,15.5,4.5,19.5,13.16666667,0.83,24.2,92,95,Satisfactory
12:00:00,2022-09-16,64.6,126.1,95.35,,23,4.1,31.8,19.63333333,1.12,34.9,81,117,Moderate
18:00:00,2022-09-16,34.2,75.1,54.65,,14.6,4,17.2,11.93333333,0.61,33.3,84,75,Satisfactory
23:00:00,2022-09-16,58.3,110.9,84.6,,18.2,5.5,19.1,14.26666667,1.02,31.5,68,107,Moderate
6:00:00,2022-09-16,60.7,99.1,79.9,,20.4,4,21,15.13333333,0.88,26.3,94,102,Moderate
12:00:00,2022-09-16,58.1,106.4,82.25,,18.9,6,31.3,18.73333333,0.75,37.2,75,104,Moderate
18:00:00,2022-09-16,66.4,138.6,102.5,,33.6,4,18.5,18.7,1.6,33.4,83,126,Moderate
23:00:00,2022-09-16,59.9,105.9,82.9,,23.8,4,19.4,15.73333333,1.08,33.8,75,104,Moderate
6:00:00,2022-09-16,64.4,133.7,99.05,,21.7,6.1,18,15.26666667,1,27.8,84,122,Moderate
12:00:00,2022-09-16,33.6,58.7,46.15,,11.4,4,32.6,16,0.44,38.2,66,59,Satisfactory
18:00:00,2022-09-16,73.2,118.9,96.05,,39.3,4.2,22.7,22.06666667,1.48,30.7,82,144,Moderate
23:00:00,2022-09-16,62.1,101.1,81.6,,20.2,6.2,22.9,16.43333333,0.79,33.4,69,107,Moderate
6:00:00,2022-09-16,55.8,104.1,79.95,,16.9,6.4,21.2,14.83333333,0.88,24.6,83,103,Moderate
12:00:00,2022-09-16,41.2,90.5,65.85,,16.5,5.1,26.8,16.13333333,0.51,37,75,90,Satisfactory
18:00:00,2022-09-16,34.1,70.5,52.3,,17.4,4,19.3,13.56666667,0.82,33.4,66,70,Satisfactory
