time,date,pm,MQ135,co,temperature,humidity,aqi,aqi_category
12:00:00,2023-06-18,72.3,19.0,0.78,44.1,67,94,Satisfactory
18:00:00,2023-06-18,96.4,15.43333333,1.57,39.7,81,127,Moderate
23:00:00,2023-06-18,55.2,11.33333333,0.5,39.2,70,72,Satisfactory
6:00:00,2023-06-18,48.75,11.96666667,0.42,32.9,88,64,Satisfactory
12:00:00,2023-06-18,56.7,16.43333333,0.58,42.8,75,76,Satisfactory
18:00:00,2023-06-18,130.6,17.83333333,1.83,39.8,76,179,Moderate
23:00:00,2023-06-18,97.85,16.1,0.97,37.0,85,137,Moderate
6:00:00,2023-06-18,69.3,13.66666667,0.71,32.9,92,87,Satisfactory
12:00:00,2023-06-18,98.05,18.36666667,1.01,42.4,66,123,Moderate
18:00:00,2023-06-18,105.1,18.73333333,1.23,37.2,82,133,Moderate
23:00:00,2023-06-18,47.0,10.5,0.51,37.4,72,61,Satisfactory
6:00:00,2023-06-18,76.1,16.4,0.83,33.9,80,96,Satisfactory
12:00:00,2023-06-18,113.25,19.7,1.16,43.2,82,140,Moderate
18:00:00,2023-06-18,108.65,16.93333333,1.67,39.3,83,160,Moderate
23:00:00,2023-06-18,80.8,16.6,1.06,39.2,65,101,Moderate
6:00:00,2023-06-18,79.85,13.33333333,0.81,32.2,97,106,Moderate
12:00:00,2023-06-18,114.15,20.7,1.02,41.7,71,149,Moderate
18:00:00,2023-06-18,81.35,14.6,1.39,36.1,70,103,Moderate
23:00:00,2023-06-18,71.65,13.86666667,0.71,37.7,76,92,Satisfactory
6:00:00,2023-06-18,45.45,13.5,0.56,30.6,98,57,Satisfactory
12:00:00,2023-06-18,48.65,16.46666667,0.49,44.5,74,61,Satisfactory
18:00:00,2023-06-18,114.25,19.0,1.53,37.7,79,148,Moderate
23:00:00,2023-06-18,56.55,14.0,0.51,38.6,76,75,Satisfactory
6:00:00,2023-06-18,87.05,15.96666667,1.01,30.2,99,108,Moderate
12:00:00,2023-06-18,96.85,22.16666667,0.96,43.5,81,139,Moderate
18:00:00,2023-06-18,55.7,13.56666667,0.77,39.4,81,76,Satisfactory
23:00:00,2023-06-18,48.9,12.8,0.53,36.4,85,66,Satisfactory
6:00:00,2023-06-18,77.9,15.7,0.7,30.7,90,101,Moderate
12:00:00,2023-06-18,84.8,17.6,1.02,42.1,72,108,Moderate
18:00:00,2023-06-18,96.1,16.43333333,1.42,36.7,71,128,Moderate
23:00:00,2023-06-18,82.05,13.2,0.8,38.1,67,106,Moderate
6:00:00,2023-06-18,90.3,13.16666667,0.72,33.0,80,116,Moderate
12:00:00,2023-06-18,104.15,17.8,0.9,40.8,69,129,Moderate
18:00:00,2023-06-18,45.55,12.03333333,0.76,36.5,75,59,Satisfactory
23:00:00,2023-06-18,40.6,10.53333333,0.47,39.2,65,52,Satisfactory
6:00:00,2023-06-18,37.55,9.766666667,0.36,32.2,92,50,Good
12:00:00,2023-06-18,57.35,16.3,0.58,41.9,78,77,Satisfactory
18:00:00,2023-06-18,77.65,15.6,0.95,37.0,71,101,Moderate
23:00:00,2023-06-18,50.75,13.76666667,0.49,38.4,77,65,Satisfactory
6:00:00,2023-06-18,63.95,14.0,0.65,32.5,93,84,Satisfactory
12:00:00,2023-06-18,86.55,17.8,0.77,43.2,76,111,Moderate
18:00:00,2023-06-18,78.35,16.5,1.1,36.6,66,100,Satisfactory
23:00:00,2023-06-18,76.85,15.66666667,0.8,38.6,70,99,Satisfactory
6:00:00,2023-06-18,71.25,13.5,0.74,33.2,82,91,Satisfactory
12:00:00,2023-06-18,49.5,13.16666667,0.43,41.1,81,66,Satisfactory
18:00:00,2023-06-18,52.5,11.9,0.83,39.4,83,70,Satisfactory
23:00:00,2023-06-18,48.85,11.5,0.47,36.8,69,64,Satisfactory
6:00:00,2023-06-18,42.6,11.23333333,0.48,30.8,94,57,Satisfactory
12:00:00,2023-06-18,91.65,22.1,1.1,41.5,80,113,Moderate
18:00:00,2023-06-18,98.9,16.0,1.62,36.8,69,122,Moderate
23:00:00,2023-06-18,42.4,11.7,0.47,38.0,80,55,Satisfactory
6:00:00,2023-06-18,73.7,14.66666667,0.74,33.2,91,93,Satisfactory
12:00:00,2023-06-18,65.15,18.53333333,0.6,42.4,67,83,Satisfactory
18:00:00,2023-06-18,115.6,17.16666667,1.71,36.2,74,144,Moderate
23:00:00,2023-06-18,52.7,13.03333333,0.44,37.7,69,71,Satisfactory
6:00:00,2023-06-18,73.3,13.66666667,0.78,33.6,84,92,Satisfactory
12:00:00,2023-06-18,91.35,20.03333333,0.96,42.1,71,116,Moderate
18:00:00,2023-06-18,38.65,10.3,0.7,39.3,76,49,Good
23:00:00,2023-06-18,81.75,13.66666667,0.84,38.1,66,107,Moderate
6:00:00,2023-06-18,43.05,13.53333333,0.58,30.6,93,54,Satisfactory
12:00:00,2023-06-18,51.4,14.66666667,0.42,41.9,84,69,Satisfactory
18:00:00,2023-06-18,83.65,13.8,1.23,36.8,71,108,Moderate
23:00:00,2023-06-18,37.05,9.9,0.41,39.7,67,50,Good
6:00:00,2023-06-18,63.0,13.2,0.72,31.7,86,79,Satisfactory
12:00:00,2023-06-18,96.05,20.36666667,0.92,42.0,71,121,Moderate
18:00:00,2023-06-18,44.55,11.76666667,0.73,38.1,73,60,Satisfactory
23:00:00,2023-06-18,92.7,16.33333333,0.96,37.4,77,117,Moderate
6:00:00,2023-06-18,37.75,9.966666667,0.32,31.7,88,50,Good
12:00:00,2023-06-18,98.55,17.5,0.93,41.6,75,122,Moderate
18:00:00,2023-06-18,90.95,16.3,1.11,38.9,71,115,Moderate
23:00:00,2023-06-18,44.3,9.833333333,0.42,39.0,71,60,Satisfactory
6:00:00,2023-06-18,51.0,12.33333333,0.52,30.4,93,69,Satisfactory
12:00:00,2023-06-18,86.9,18.9,0.86,42.2,75,109,Moderate
18:00:00,2023-06-18,72.05,14.23333333,0.93,37.9,80,91,Satisfactory
23:00:00,2023-06-18,86.55,17.4,1.06,36.9,70,108,Moderate
6:00:00,2023-06-18,83.9,16.03333333,0.78,31.6,83,107,Moderate
12:00:00,2023-06-18,83.25,20.6,0.86,41.6,79,106,Moderate
18:00:00,2023-06-18,87.7,14.86666667,1.22,39.8,65,111,Moderate
23:00:00,2023-06-18,40.95,11.96666667,0.42,36.7,75,54,Satisfactory
6:00:00,2023-06-18,82.0,15.53333333,0.87,31.4,81,104,Moderate
12:00:00,2023-06-18,89.45,20.73333333,1.13,41.2,78,118,Moderate
18:00:00,2023-06-18,108.4,16.86666667,1.37,37.4,66,148,Moderate
23:00:00,2023-06-18,81.75,15.76666667,0.9,36.9,76,103,Moderate
6:00:00,2023-06-18,80.5,15.9,0.85,32.1,92,101,Moderate
12:00:00,2023-06-18,117.75,20.36666667,1.19,41.3,74,153,Moderate
18:00:00,2023-06-18,115.65,20.8,1.65,39.5,81,146,Moderate
23:00:00,2023-06-18,95.9,16.96666667,0.89,36.5,73,121,Moderate
6:00:00,2023-06-19,115.1,19.23333333,1.15,31.1,82,160,Moderate
12:00:00,2023-06-19,137.2,22.73333333,1.43,43.0,68,192,Moderate
18:00:00,2023-06-19,75.6,18.4,1.32,37.7,70,95,Satisfactory
23:00:00,2023-06-19,117.2,21.2,1.27,36.9,75,190,Moderate
6:00:00,2023-06-19,83.3,17.3,0.95,32.0,85,107,Moderate
12:00:00,2023-06-19,57.2,16.06666667,0.48,42.7,79,74,Satisfactory
18:00:00,2023-06-19,131.35,26.6,1.77,39.2,74,191,Moderate
23:00:00,2023-06-19,106.85,17.13333333,1.21,38.4,73,168,Moderate
6:00:00,2023-06-19,105.5,15.0,1.17,30.7,85,143,Moderate
12:00:00,2023-06-19,67.2,15.43333333,0.74,44.1,68,84,Satisfactory
18:00:00,2023-06-19,150.15,26.93333333,2.21,36.0,74,225,Poor
23:00:00,2023-06-19,110.75,20.2,1.25,37.7,65,158,Moderate
6:00:00,2023-06-19,61.6,11.9,0.67,32.8,96,81,Satisfactory
12:00:00,2023-06-19,98.05,18.16666667,1.14,41.8,72,120,Moderate
18:00:00,2023-06-19,102.85,20.8,1.56,37.5,75,127,Moderate
23:00:00,2023-06-19,114.95,18.73333333,1.14,39.8,78,171,Moderate
6:00:00,2023-06-19,86.25,14.6,0.79,30.1,94,109,Moderate
12:00:00,2023-06-19,107.35,20.1,1.11,43.3,75,134,Moderate
18:00:00,2023-06-19,108.15,21.33333333,1.64,38.0,76,132,Moderate
23:00:00,2023-06-19,77.2,14.46666667,0.89,39.3,75,99,Satisfactory
6:00:00,2023-06-19,49.95,11.83333333,0.59,31.3,91,63,Satisfactory
12:00:00,2023-06-19,73.7,19.96666667,0.88,40.9,72,92,Satisfactory
18:00:00,2023-06-19,118.55,24.46666667,1.95,37.0,80,197,Moderate
23:00:00,2023-06-19,95.6,15.53333333,0.9,39.2,73,142,Moderate
6:00:00,2023-06-19,90.7,16.13333333,1.04,33.0,99,117,Moderate
12:00:00,2023-06-19,54.1,15.86666667,0.51,44.2,80,69,Satisfactory
18:00:00,2023-06-19,88.6,18.86666667,1.51,36.8,68,123,Moderate
23:00:00,2023-06-19,99.75,17.83333333,1.23,36.3,79,156,Moderate
6:00:00,2023-06-19,42.0,10.63333333,0.54,30.9,98,54,Satisfactory
12:00:00,2023-06-19,96.95,19.53333333,0.82,42.3,80,125,Moderate
18:00:00,2023-06-19,71.45,15.53333333,1.06,38.9,74,94,Satisfactory
23:00:00,2023-06-19,88.2,17.43333333,0.84,37.0,77,109,Moderate
6:00:00,2023-06-19,102.05,16.8,0.8,31.0,82,125,Moderate
12:00:00,2023-06-19,40.0,14.03333333,0.46,42.9,81,52,Satisfactory
18:00:00,2023-06-19,124.9,18.93333333,1.46,38.2,82,161,Moderate
23:00:00,2023-06-19,67.0,13.23333333,0.58,37.1,65,90,Satisfactory
6:00:00,2023-06-19,74.45,13.66666667,0.65,30.8,80,100,Satisfactory
12:00:00,2023-06-19,41.8,13.36666667,0.52,44.8,65,54,Satisfactory
18:00:00,2023-06-19,61.8,16.56666667,0.79,36.9,80,77,Satisfactory
23:00:00,2023-06-19,86.35,13.26666667,0.84,38.8,84,112,Moderate
6:00:00,2023-06-19,66.25,11.36666667,0.67,30.8,98,89,Satisfactory
12:00:00,2023-06-19,80.55,19.93333333,0.93,44.3,70,102,Moderate
18:00:00,2023-06-19,103.05,20.3,1.55,39.8,71,128,Moderate
23:00:00,2023-06-19,44.4,10.53333333,0.41,36.9,69,58,Satisfactory
6:00:00,2023-06-19,87.4,15.16666667,1.11,31.4,94,109,Moderate
12:00:00,2023-06-19,87.5,21.13333333,0.9,44.5,69,109,Moderate
18:00:00,2023-06-19,55.55,15.9,0.77,38.5,81,76,Satisfactory
23:00:00,2023-06-19,95.1,16.23333333,0.91,37.9,85,119,Moderate
6:00:00,2023-06-19,55.1,11.43333333,0.52,32.6,84,72,Satisfactory
12:00:00,2023-06-19,61.8,17.2,0.58,44.0,68,83,Satisfactory
18:00:00,2023-06-19,57.95,13.26666667,0.79,39.8,83,79,Satisfactory
23:00:00,2023-06-19,48.85,12.53333333,0.49,37.2,74,64,Satisfactory
6:00:00,2023-06-19,50.8,13.03333333,0.4,33.8,84,70,Satisfactory
12:00:00,2023-06-19,76.1,18.86666667,0.87,40.8,78,98,Satisfactory
18:00:00,2023-06-19,115.2,21.03333333,1.75,39.7,68,144,Moderate
23:00:00,2023-06-19,86.7,15.8,0.85,38.9,76,112,Moderate
6:00:00,2023-06-19,89.85,15.73333333,0.84,33.5,82,114,Moderate
12:00:00,2023-06-19,82.35,19.73333333,0.72,44.4,79,107,Moderate
18:00:00,2023-06-19,105.15,19.53333333,1.42,37.4,79,128,Moderate
23:00:00,2023-06-19,74.45,15.4,0.73,36.9,75,95,Satisfactory
6:00:00,2023-06-19,90.5,15.6,0.89,31.0,96,112,Moderate
12:00:00,2023-06-19,99.1,19.6,1.08,44.1,71,121,Moderate
18:00:00,2023-06-19,64.05,17.23333333,0.76,36.4,76,86,Satisfactory
23:00:00,2023-06-19,44.7,12.5,0.48,39.7,74,57,Satisfactory
6:00:00,2023-06-19,93.7,13.9,0.85,31.8,82,116,Moderate
12:00:00,2023-06-19,81.85,17.6,0.85,44.0,85,108,Moderate
18:00:00,2023-06-19,101.2,19.16666667,1.27,39.6,70,126,Moderate
23:00:00,2023-06-19,84.0,13.86666667,1.0,36.9,67,106,Moderate
6:00:00,2023-06-19,66.8,13.36666667,0.56,31.0,84,92,Satisfactory
12:00:00,2023-06-19,89.0,17.96666667,1.02,41.7,81,114,Moderate
18:00:00,2023-06-19,101.55,24.36666667,1.38,38.7,65,143,Moderate
23:00:00,2023-06-19,110.3,16.6,1.14,38.0,73,134,Moderate
6:00:00,2023-06-19,90.5,15.1,0.97,30.1,97,112,Moderate
12:00:00,2023-06-19,49.45,14.06666667,0.44,44.1,75,64,Satisfactory
18:00:00,2023-06-19,92.55,17.56666667,1.12,38.8,69,117,Moderate
23:00:00,2023-06-19,76.9,13.73333333,0.66,36.0,79,101,Moderate
6:00:00,2023-06-19,110.0,16.76666667,1.23,33.7,93,140,Moderate
12:00:00,2023-06-19,97.9,20.93333333,1.04,42.9,70,133,Moderate
18:00:00,2023-06-19,63.3,15.7,0.81,37.0,73,80,Satisfactory
23:00:00,2023-06-19,103.35,15.43333333,0.9,39.2,70,128,Moderate
6:00:00,2023-06-19,77.8,14.83333333,0.8,30.5,90,103,Moderate
12:00:00,2023-06-19,95.95,18.53333333,1.02,40.9,82,130,Moderate
18:00:00,2023-06-19,81.9,17.0,1.16,38.5,72,107,Moderate
23:00:00,2023-06-19,87.25,15.03333333,1.02,37.1,78,110,Moderate
6:00:00,2023-06-19,95.5,17.26666667,1.23,31.6,95,143,Moderate
12:00:00,2023-06-19,85.6,17.3,0.77,41.2,65,109,Moderate
18:00:00,2023-06-19,71.65,16.06666667,1.05,39.2,69,97,Satisfactory
23:00:00,2023-06-19,92.8,16.46666667,0.85,36.2,66,118,Moderate
6:00:00,2023-06-19,60.35,12.43333333,0.51,31.4,80,82,Satisfactory
12:00:00,2023-06-19,55.0,17.46666667,0.62,42.6,78,74,Satisfactory
18:00:00,2023-06-19,123.85,24.0,1.62,36.1,68,187,Moderate
23:00:00,2023-06-19,103.1,18.03333333,1.04,38.3,78,142,Moderate
6:00:00,2023-06-20,133.25,21.3,1.25,33.7,84,191,Moderate
12:00:00,2023-06-20,114.75,21.03333333,1.19,43.7,75,165,Moderate
18:00:00,2023-06-20,118.25,22.83333333,1.39,38.8,72,158,Moderate
23:00:00,2023-06-20,57.15,12.63333333,0.59,36.3,70,72,Satisfactory
6:00:00,2023-06-20,109.6,15.4,0.91,32.3,99,133,Moderate
12:00:00,2023-06-20,87.55,22.16666667,0.81,43.7,76,109,Moderate
18:00:00,2023-06-20,114.45,29.4,1.74,39.7,76,179,Moderate
23:00:00,2023-06-20,90.2,16.56666667,0.75,39.6,74,112,Moderate
6:00:00,2023-06-20,71.3,15.3,0.75,31.6,94,90,Satisfactory
12:00:00,2023-06-20,49.05,17.5,0.58,43.2,84,63,Satisfactory
18:00:00,2023-06-20,113.95,25.33333333,1.74,38.3,84,158,Moderate
23:00:00,2023-06-20,58.35,15.0,0.56,37.7,71,73,Satisfactory
6:00:00,2023-06-20,61.65,13.33333333,0.63,34.0,98,81,Satisfactory
12:00:00,2023-06-20,100.8,19.73333333,1.06,43.2,70,125,Moderate
18:00:00,2023-06-20,73.8,16.96666667,1.22,36.4,79,97,Satisfactory
23:00:00,2023-06-20,99.4,17.9,1.16,38.0,68,122,Moderate
6:00:00,2023-06-20,89.7,15.2,0.9,32.5,88,113,Moderate
12:00:00,2023-06-20,46.9,16.8,0.46,42.2,75,62,Satisfactory
18:00:00,2023-06-20,63.2,15.6,1.01,37.4,66,86,Satisfactory
23:00:00,2023-06-20,104.15,20.66666667,0.92,39.9,69,156,Moderate
6:00:00,2023-06-20,53.2,12.8,0.55,31.9,95,68,Satisfactory
12:00:00,2023-06-20,45.95,15.43333333,0.55,42.6,69,60,Satisfactory
18:00:00,2023-06-20,106.15,19.93333333,1.45,39.5,79,129,Moderate
23:00:00,2023-06-20,118.85,14.43333333,0.99,39.8,68,148,Moderate
6:00:00,2023-06-20,67.95,12.8,0.72,30.4,99,91,Satisfactory
12:00:00,2023-06-20,111.65,22.23333333,1.07,41.9,78,138,Moderate
18:00:00,2023-06-20,74.5,16.6,0.94,37.5,67,93,Satisfactory
23:00:00,2023-06-20,113.4,16.56666667,1.03,39.2,82,142,Moderate
6:00:00,2023-06-20,81.6,12.83333333,1.02,33.1,84,104,Moderate
12:00:00,2023-06-20,100.7,19.63333333,1.02,41.4,74,123,Moderate
18:00:00,2023-06-20,82.6,17.33333333,1.07,37.7,83,107,Moderate
23:00:00,2023-06-20,50.1,11.7,0.51,37.6,81,66,Satisfactory
6:00:00,2023-06-20,95.35,17.6,1.02,30.5,85,128,Moderate
12:00:00,2023-06-20,96.2,16.76666667,0.98,43.2,78,120,Moderate
18:00:00,2023-06-20,105.1,17.7,1.67,39.9,74,134,Moderate
23:00:00,2023-06-20,87.95,14.63333333,0.93,36.0,81,113,Moderate
6:00:00,2023-06-20,88.35,15.23333333,0.87,30.2,94,114,Moderate
12:00:00,2023-06-20,55.85,17.93333333,0.65,42.6,75,74,Satisfactory
18:00:00,2023-06-20,54.0,14.2,0.59,36.1,69,74,Satisfactory
23:00:00,2023-06-20,49.95,11.53333333,0.54,38.7,69,65,Satisfactory
6:00:00,2023-06-20,86.9,15.53333333,1.06,31.5,99,119,Moderate
12:00:00,2023-06-20,44.65,14.6,0.56,44.3,72,58,Satisfactory
18:00:00,2023-06-20,67.25,14.96666667,0.89,38.7,65,92,Satisfactory
23:00:00,2023-06-20,90.05,16.06666667,1.0,36.4,82,116,Moderate
6:00:00,2023-06-20,84.0,14.76666667,0.82,33.2,85,108,Moderate
12:00:00,2023-06-20,51.15,16.86666667,0.57,44.1,70,69,Satisfactory
18:00:00,2023-06-20,109.3,20.36666667,1.29,37.3,74,133,Moderate
23:00:00,2023-06-20,79.55,16.63333333,0.85,38.4,79,100,Satisfactory
6:00:00,2023-06-20,44.05,11.96666667,0.52,32.2,96,58,Satisfactory
12:00:00,2023-06-20,67.65,15.03333333,0.63,43.3,74,87,Satisfactory
18:00:00,2023-06-20,96.45,21.46666667,1.67,39.3,71,143,Moderate
23:00:00,2023-06-20,71.5,14.6,0.61,39.3,73,94,Satisfactory
6:00:00,2023-06-20,76.0,15.46666667,0.75,32.3,98,101,Moderate
12:00:00,2023-06-20,41.65,15.03333333,0.49,43.9,73,54,Satisfactory
18:00:00,2023-06-20,76.4,18.13333333,1.13,39.7,67,96,Satisfactory
23:00:00,2023-06-20,100.05,17.76666667,0.83,36.0,70,124,Moderate
6:00:00,2023-06-20,58.15,12.56666667,0.72,33.5,99,73,Satisfactory
12:00:00,2023-06-20,79.2,17.16666667,0.78,43.3,80,100,Satisfactory
18:00:00,2023-06-20,84.45,15.03333333,1.52,38.4,84,111,Moderate
23:00:00,2023-06-20,81.3,16.03333333,1.04,36.7,75,102,Moderate
6:00:00,2023-06-20,101.2,17.8,0.97,31.0,100,124,Moderate
12:00:00,2023-06-20,68.35,16.6,0.68,43.0,69,93,Satisfactory
18:00:00,2023-06-20,96.2,18.8,1.49,36.4,68,118,Moderate
23:00:00,2023-06-20,63.15,13.36666667,0.53,39.6,66,84,Satisfactory
6:00:00,2023-06-20,43.9,9.533333333,0.44,30.5,98,58,Satisfactory
12:00:00,2023-06-20,74.85,19.1,0.78,42.1,82,95,Satisfactory
18:00:00,2023-06-20,105.45,20.2,1.47,36.8,71,134,Moderate
23:00:00,2023-06-20,80.5,15.16666667,0.81,40.0,69,106,Moderate
6:00:00,2023-06-20,93.25,16.06666667,1.17,31.9,93,126,Moderate
12:00:00,2023-06-20,74.0,16.06666667,0.89,43.0,67,93,Satisfactory
18:00:00,2023-06-20,110.7,16.7,1.56,39.5,78,135,Moderate
23:00:00,2023-06-20,88.8,14.93333333,0.98,38.3,68,114,Moderate
6:00:00,2023-06-20,82.9,14.36666667,0.94,33.6,90,106,Moderate
12:00:00,2023-06-20,76.6,16.46666667,0.82,42.6,70,97,Satisfactory
18:00:00,2023-06-20,113.25,18.9,1.54,39.8,74,149,Moderate
23:00:00,2023-06-20,95.25,16.86666667,1.1,39.2,75,118,Moderate
6:00:00,2023-06-20,107.9,16.56666667,1.13,33.7,97,132,Moderate
12:00:00,2023-06-20,88.55,18.23333333,0.75,41.4,75,113,Moderate
18:00:00,2023-06-20,48.8,13.23333333,0.77,36.9,72,65,Satisfactory
23:00:00,2023-06-20,51.15,12.36666667,0.5,37.6,83,66,Satisfactory
6:00:00,2023-06-20,75.3,13.7,0.89,30.1,89,97,Satisfactory
12:00:00,2023-06-20,58.7,17.46666667,0.76,41.7,84,74,Satisfactory
18:00:00,2023-06-20,42.85,12.5,0.81,37.3,77,55,Satisfactory
23:00:00,2023-06-20,89.4,14.93333333,1.04,37.3,73,114,Moderate
6:00:00,2023-06-20,91.65,16.16666667,0.77,32.7,88,115,Moderate
12:00:00,2023-06-20,56.65,17.7,0.66,43.9,75,71,Satisfactory
18:00:00,2023-06-20,104.95,19.86666667,1.27,38.8,71,141,Moderate
23:00:00,2023-06-20,57.7,12.56666667,0.64,38.0,77,74,Satisfactory
6:00:00,2023-06-20,96.2,18.53333333,0.93,33.6,94,135,Moderate
12:00:00,2023-06-20,75.1,16.93333333,0.78,42.5,75,102,Moderate
18:00:00,2023-06-20,119.8,24.13333333,1.55,39.9,73,164,Moderate
23:00:00,2023-06-20,47.45,13.1,0.51,37.0,70,62,Satisfactory
6:00:00,2023-06-21,59.5,12.4,0.66,33.7,81,74,Satisfactory
12:00:00,2023-06-21,105.9,19.36666667,1.3,41.3,82,147,Moderate
18:00:00,2023-06-21,154.6,24.93333333,2.34,38.8,83,244,Poor
23:00:00,2023-06-21,108.5,19.7,1.44,39.8,76,173,Moderate
6:00:00,2023-06-21,103.35,20.7,1.24,31.4,93,164,Moderate
12:00:00,2023-06-21,50.45,13.73333333,0.5,43.0,77,64,Satisfactory
18:00:00,2023-06-21,115.5,23.03333333,1.75,39.7,73,167,Moderate
23:00:00,2023-06-21,65.3,13.06666667,0.66,36.4,81,82,Satisfactory
6:00:00,2023-06-21,61.9,13.23333333,0.56,32.9,93,82,Satisfactory
12:00:00,2023-06-21,95.75,18.0,1.09,44.2,70,118,Moderate
18:00:00,2023-06-21,71.85,15.96666667,1.0,37.2,76,94,Satisfactory
23:00:00,2023-06-21,81.9,12.86666667,0.78,37.9,74,108,Moderate
6:00:00,2023-06-21,102.25,15.46666667,1.13,32.3,84,133,Moderate
12:00:00,2023-06-21,54.35,17.13333333,0.53,42.8,74,69,Satisfactory
18:00:00,2023-06-21,91.8,19.6,1.38,39.1,76,116,Moderate
23:00:00,2023-06-21,95.05,16.6,0.96,38.8,81,117,Moderate
6:00:00,2023-06-21,88.6,13.26666667,1.07,33.3,94,126,Moderate
12:00:00,2023-06-21,52.1,17.16666667,0.62,44.1,71,66,Satisfactory
18:00:00,2023-06-21,101.55,22.86666667,1.29,39.2,77,139,Moderate
23:00:00,2023-06-21,81.8,15.2,0.9,39.9,69,103,Moderate
6:00:00,2023-06-21,89.7,17.86666667,0.95,30.7,88,126,Moderate
12:00:00,2023-06-21,97.0,20.0,0.94,42.3,75,121,Moderate
18:00:00,2023-06-21,103.05,21.96666667,1.47,37.0,76,149,Moderate
23:00:00,2023-06-21,98.4,17.66666667,0.95,36.6,83,137,Moderate
6:00:00,2023-06-21,47.35,10.46666667,0.57,31.9,93,60,Satisfactory
12:00:00,2023-06-21,101.35,19.4,1.02,44.5,65,126,Moderate
18:00:00,2023-06-21,103.2,18.3,1.6,37.8,69,126,Moderate
23:00:00,2023-06-21,96.4,13.03333333,0.95,39.1,82,119,Moderate
6:00:00,2023-06-21,51.0,13.06666667,0.55,30.5,88,68,Satisfactory
12:00:00,2023-06-21,58.4,16.83333333,0.59,44.7,83,80,Satisfactory
18:00:00,2023-06-21,106.3,23.4,1.69,37.4,68,133,Moderate
23:00:00,2023-06-21,54.15,14.36666667,0.56,39.9,82,71,Satisfactory
6:00:00,2023-06-21,54.1,12.8,0.56,30.2,94,70,Satisfactory
12:00:00,2023-06-21,70.55,16.43333333,0.76,44.4,79,96,Satisfactory
18:00:00,2023-06-21,121.15,21.4,1.51,36.9,80,156,Moderate
23:00:00,2023-06-21,69.75,13.26666667,0.72,36.9,76,95,Satisfactory
6:00:00,2023-06-21,95.1,16.36666667,0.84,30.5,96,120,Moderate
12:00:00,2023-06-21,52.75,15.5,0.57,42.9,81,69,Satisfactory
18:00:00,2023-06-21,80.05,21.6,1.36,39.9,76,102,Moderate
23:00:00,2023-06-21,89.8,13.7,1.09,37.8,70,111,Moderate
6:00:00,2023-06-21,50.85,12.2,0.57,30.4,97,67,Satisfactory
12:00:00,2023-06-21,86.15,19.6,1.06,42.2,67,113,Moderate
18:00:00,2023-06-21,100.7,25.4,1.77,38.3,69,156,Moderate
23:00:00,2023-06-21,95.85,14.86666667,0.86,39.2,81,119,Moderate
6:00:00,2023-06-21,90.5,16.8,0.78,32.1,98,114,Moderate
12:00:00,2023-06-21,72.35,15.6,0.7,42.4,75,94,Satisfactory
18:00:00,2023-06-21,103.55,17.86666667,1.44,36.4,78,158,Moderate
23:00:00,2023-06-21,50.4,11.16666667,0.45,36.0,72,69,Satisfactory
6:00:00,2023-06-21,42.0,11.3,0.53,31.9,92,53,Satisfactory
12:00:00,2023-06-21,79.85,21.73333333,0.93,41.4,66,101,Moderate
18:00:00,2023-06-21,85.1,17.86666667,1.18,37.4,75,108,Moderate
23:00:00,2023-06-21,52.75,11.9,0.5,36.0,71,72,Satisfactory
6:00:00,2023-06-21,69.6,14.63333333,0.74,32.8,88,89,Satisfactory
12:00:00,2023-06-21,83.25,20.2,0.72,44.3,82,107,Moderate
18:00:00,2023-06-21,84.45,17.36666667,1.18,37.8,80,106,Moderate
23:00:00,2023-06-21,54.25,13.5,0.5,37.7,72,72,Satisfactory
6:00:00,2023-06-21,76.75,13.8,0.9,32.6,97,101,Moderate
12:00:00,2023-06-21,85.05,18.83333333,0.76,43.7,76,107,Moderate
18:00:00,2023-06-21,95.5,18.1,1.28,37.9,67,138,Moderate
23:00:00,2023-06-21,81.1,15.4,0.86,37.2,75,105,Moderate
6:00:00,2023-06-21,86.85,15.4,0.75,33.3,85,109,Moderate
12:00:00,2023-06-21,59.25,14.3,0.69,44.0,72,77,Satisfactory
18:00:00,2023-06-21,117.55,24.23333333,1.46,36.3,79,170,Moderate
23:00:00,2023-06-21,47.4,11.13333333,0.42,36.3,83,60,Satisfactory
6:00:00,2023-06-21,86.4,15.76666667,0.8,33.0,97,111,Moderate
12:00:00,2023-06-21,85.95,19.43333333,0.88,41.5,65,108,Moderate
18:00:00,2023-06-21,62.0,15.5,0.79,36.3,68,82,Satisfactory
23:00:00,2023-06-21,79.0,16.13333333,0.95,37.4,81,102,Moderate
6:00:00,2023-06-21,81.35,14.53333333,1.02,30.6,81,104,Moderate
12:00:00,2023-06-21,80.35,18.36666667,0.69,41.6,79,104,Moderate
18:00:00,2023-06-21,94.8,21.83333333,1.45,39.5,78,121,Moderate
23:00:00,2023-06-21,95.95,15.36666667,1.12,39.4,72,121,Moderate
6:00:00,2023-06-21,57.75,13.1,0.47,30.2,99,76,Satisfactory
12:00:00,2023-06-21,68.15,19.33333333,0.66,41.7,82,87,Satisfactory
18:00:00,2023-06-21,59.4,16.1,0.97,36.5,66,77,Satisfactory
23:00:00,2023-06-21,72.5,15.26666667,0.88,36.8,80,93,Satisfactory
6:00:00,2023-06-21,100.1,17.1,0.93,33.1,98,139,Moderate
